"Higher Level Collection","Collection ID","Collection or Subsection Name","Main Collection or Subsection","Date Created","Record ID","Primary Seed","Title of Target","Description","Language","Licence Status","LD Criteria","Institution ID","Updated","Depth","Scope","Robots.txt","Crawl Frequency","Crawl Start Date","Crawl End Date"
NULL,1230,Scottish Churches,Main Collection,2018-09-14 13:23:45.353,71202,https://www.facebook.com/collydeanbaptist/,Collydean Granary Baptist Church on Facebook,"Facebook page of a Scottish Christian church of the Baptist denomination and its congregation located in Glenrothes, Fife.",EN,NOT_INITIATED,false,3,2022-09-12 14:22:28.135,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-20 11:42:58.284,85177,https://www.facebook.com/clydebankcorps/,"Salvation Army, Clydebank Corps on Facebook","Facebook page of a Scottish Christian church belonging to the Salvation Army and located in Clydebank, Dunbarton.",EN,NOT_INITIATED,false,3,2022-09-12 14:19:50.246,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-11-15 10:26:25.227,82750,https://www.facebook.com/Clydebank-Methodist-Church-598588826846094/,Clydebank Methodist Church on Facebook,"Facebook page of a Christian church belonging to the Methodist denomination and located in Clydebank, Dunbartonshire.",EN,NOT_INITIATED,false,3,2022-09-12 14:20:00.554,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2021-11-12 11:31:53.558,148953,https://www.facebook.com/Coatbridge-Baptist-Church-565071930254246/,Coatbridge Baptist Church on Facebook,"Facebook page of a Baptist church located in Coatbridge, North Lanarkshire
",EN,NOT_INITIATED,false,3,2022-09-12 14:21:07.330,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-12-17 10:26:31.907,84077,https://www.facebook.com/collacecargillburrelton/,Collace & Cargill-Burrelton Parish Churches on Facebook,"Facebook page of a Church of Scotland parish for congregations at Collace & Cargill-Burrelton, PErth & Kinross.

",EN,NOT_INITIATED,false,3,2022-09-12 14:22:21.813,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-11 11:03:02.934,84701,https://www.facebook.com/Cove-Congregational-Church-281778128564020/,Cove Congregational Church on Facebook,"Facebook of a Christian church belonging to the Congregational federation and located in Cove, Aberdeen.",EN,NOT_INITIATED,false,3,2022-09-12 14:26:02.386,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2020-11-02 09:25:13.819,124842,https://www.facebook.com/CunningsburghUF/,Cunningsburgh United Free Church of Scotland on Facebook,Site of a United Free Church of Scotland located in Cunningsburgh ,EN,NOT_INITIATED,false,3,2022-09-12 14:31:55.538,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-16 11:21:36.073,84939,https://www.facebook.com/CraighalbertChurch/,Craigalbert Church on Facebook,"Site of a Scottish independent evangelical Christian church located in Cumbernauld, Lanarkshire.",EN,NOT_INITIATED,false,3,2022-09-12 14:27:22.757,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-20 11:44:55.707,85178,https://www.facebook.com/cowdenbeathsa/,Cowdenbeath Salvation Army on Facebook,"Facebook page of a Scottish Christian church belonging to the Salvation Army and located in Cowdenbeath, Fife.",EN,NOT_INITIATED,false,3,2022-09-12 14:26:32.883,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-11-23 11:53:10.491,83119,https://www.facebook.com/DalreochUFC/,Dalreoch United Free Church on Facebook,"Facebook page of a Christian church of the United Free Church of Scotland denomination located in Dumbarton, Dunbartonshire.
",EN,NOT_INITIATED,false,3,2022-09-12 14:33:25.373,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-20 11:30:22.096,85171,https://www.facebook.com/Cumbernauld-Salvation-Army-Church-and-Community-Centre-547815331987215/,Cumbernauld Salvation Army Church and Community Centre on Facebook,"Facebook page of a Scottish Christian church belonging to the Salvation Army and located in Cumbernauld, Lanarkshire.",EN,NOT_INITIATED,false,3,2022-09-12 14:31:16.273,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-06 15:45:33.094,84499,https://www.facebook.com/Dun-and-Hillside-Church-541900579224089/,Dun and Hillside Church on Facebook,"Facebook page of a Church of Scotland parish church at Montrose, Angus.

",EN,NOT_INITIATED,false,3,2022-09-12 14:45:22.144,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-12-18 11:38:57.354,84148,https://www.facebook.com/DunipaceParishChurch/,Dunipace Parish Church on Facebook,"Facebook page of a Church of Scotland parish church at Dunipace, Falkirk.
",EN,NOT_INITIATED,false,3,2022-09-12 14:49:26.831,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-03-28 12:18:15.093,63325,https://www.facebook.com/Dalmellington-Parish-Church-262008477201937/,Dalmellington Parish Church on Facebook,"Facebook page of a Church of Scotland parish church at Damellington, Ayrshire.",EN,NOT_INITIATED,false,3,2022-09-12 14:33:06.408,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-10-05 12:37:50.239,72211,https://www.facebook.com/discoverychurchdunbar/,Discovery Church Dunbar on Facebook,"Facebook page of a Scottish Elim Pentecostal (Christian) Church located in Dunbar, East Lothian.",EN,NOT_INITIATED,false,3,2022-09-12 14:39:59.330,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-11-06 15:03:27.260,82330,https://www.facebook.com/dornochfreechurch/,Dornoch Free Church on Facebook,"Facebook page of a Christian church of the Free Church of Scotland denomination located in Dornoch, Highland.",EN,NOT_INITIATED,false,3,2022-09-12 14:41:33.757,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-12-18 11:52:30.510,84156,https://www.facebook.com/dumfriesnorthwest/,Dumfries North West Church of Scotland on Facebook,"Facebook page of a Church of Scotland parish church at Dumfries, Dumfries and Galloway.
",EN,NOT_INITIATED,false,3,2022-09-12 14:44:56.328,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-05-02 08:42:47.308,65093,https://www.facebook.com/duntochertrinity/,Duntocher Trinity Parish Church on Facebook,"Facebook page of a Church of Scotland parish church at Duntocher, West Dunbartonshire.",EN,NOT_INITIATED,false,3,2022-09-12 14:50:42.018,CAPPED_LARGE,root,true,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2022-08-01 09:02:41.675,165599,https://www.facebook.com/EKOLDPC/,East Kilbride Old Parish Church on Facebook,"Facebook page of a badminton club based in a Church of Scotland church located in East Kilbride, South Lanarkshire.",EN,NOT_INITIATED,false,3,2022-09-12 14:58:48.157,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-05-07 13:27:02.387,65275,https://www.facebook.com/DrumchapelStMarks/,Drumchapel St. Mark's on Facebook,"Facebook of a Church of Scotland parish church at Drumchapel, Glasgow.",EN,NOT_INITIATED,false,3,2022-09-12 14:42:45.654,CAPPED_LARGE,root,true,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-20 11:46:52.965,85179,https://www.facebook.com/Dumfries-The-Salvation-Army-812085032141336/,Dumfries - The Salvation Army on Facebook,"Facebook page of a Scottish Christian church belonging to the Salvation Army and located in Dumfries, Dunfries & Galloway.",EN,NOT_INITIATED,false,3,2022-09-12 14:45:02.958,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-16 11:51:49.285,84948,https://www.facebook.com/Ebenezer-Hall-Navy-Lane-Lerwick-274318296081540/,"Ebenezer Hall, Navy Lane, Lerwick on Facebook","Facebook page of a Scottish independent evangelical Christian church located in Lerwick, Shetland.",EN,NOT_INITIATED,false,3,2022-09-12 14:54:55.451,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2020-09-24 14:40:58.321,122990,https://www.facebook.com/EDINBURGHACCF/,"African and Caribbean Christian Fellowship - Edinburgh, The on Facebook",Facebook page of a Christian African and Afro-Carribean church located in Edinburgh. See also http://www.accfedinburgh.org.uk/.,EN,NOT_INITIATED,false,3,2022-09-12 14:55:35.177,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2020-08-25 14:43:29.823,121419,https://www.facebook.com/Ekchristadelphians/,East Kilbride Christadelphians on Facebook,"Facebook page of a Chrsitadelphian Church located in East Kilbride.
",EN,NOT_INITIATED,false,3,2022-09-12 14:58:27.146,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-05-07 13:20:54.961,65274,https://www.facebook.com/DrumchapelStAndrews/,Drumchapel St. Andrew's Church on Facebook,"Facebook page of a Church of Scotland parish church Drumchapel, Glasgow.",EN,NOT_INITIATED,false,3,2022-09-12 14:42:42.563,CAPPED_LARGE,root,true,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-19 09:10:20.550,85128,https://www.facebook.com/DunfermlineTSA/,Dunfermline Salvation Army on Facebook,Facebook page of a Scottish Christian church belonging to the Salvation Army and located in Dunfermline.,EN,NOT_INITIATED,false,3,2022-09-12 14:49:16.548,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-16 11:40:30.859,84944,https://www.facebook.com/EKchurchofChrist/,Church Of Christ - East Kilbride on Facebook,"Facebook page of a Scottish independent evangelical Christian church located in East Kilbride, Lanarkshire.",EN,NOT_INITIATED,false,3,2022-09-12 14:58:30.477,CAPPED_LARGE,root,true,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-14 13:26:05.579,71204,https://www.facebook.com/dumbartonbaptist/,Dumbarton Baptist Church on Facebook,"Facebook page of a Scottish Christian church of the Baptist denomination and its congregation located in Dumbarton, Dunbartonshire.",EN,NOT_INITIATED,false,3,2022-09-12 14:44:08.478,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-19 09:08:31.808,85127,https://www.facebook.com/DundeeSalvationArmy/,Dundee Salvation Army on Facebook,Facebook page of a Scottish Christian church belonging to the Salvation Army and located in Dundee.,EN,NOT_INITIATED,false,3,2022-09-12 14:47:09.947,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-11-19 12:01:31.163,82921,https://www.facebook.com/EKMethodists/,East Kilbride Methodists on Facebook,"Facebook page of a Christian church belonging to the Methodist denomination and located in East Kilbride, Lanarkshire.",EN,NOT_INITIATED,false,3,2022-09-12 14:58:44.031,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2020-08-22 11:09:50.078,121225,https://www.facebook.com/FalkirkLifeHouse/,RCCG Falkirk Life House Church,"Facebook page of a Redeemed Christian Church of God congregation in Bonnybridge, Falkirk.
",EN,NOT_INITIATED,false,3,2022-09-12 15:07:11.953,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-16 12:27:23.632,84952,https://www.facebook.com/fkchurch/,Falkirk Church of Christ on Facebook,Facebook page of a Scottish independent evangelical Christian church located in Falkirk.,EN,NOT_INITIATED,false,3,2022-09-12 15:11:47.351,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-16 11:46:06.987,84947,https://www.facebook.com/Dunbar-Baptist-Church-151041418245150/,Dunbar Baptist Church on Facebook,"Facebook page of a Scottish independent evangelical Christian church located in Dunbar, East Lothian.",EN,NOT_INITIATED,false,3,2022-09-12 14:45:28.371,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-11-22 13:09:13.712,83079,https://www.facebook.com/FOLBroch/,"Fountain of Love, Fraserburgh on Facebook","Facebook page of a church of the Redeemed Christian Church of God denomination located in Fraserburgh, Aberdeenshire.",EN,NOT_INITIATED,false,3,2022-09-12 15:12:47.142,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2020-11-03 10:46:11.216,124927,https://www.facebook.com/DundeeForChrist/,Dundee for Christ on Facebook,Facebook page of an evangelical church based in Dundee.,EN,NOT_INITIATED,false,3,2022-09-12 14:46:18.482,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-11-16 09:48:29.978,82785,https://www.facebook.com/eastlothianquakers/,East Lothian Quaker Meeting on Facebook,"Facebook page of a Quaker (Society of Friends) Meeting located in Dunbar, East Lothian.",EN,NOT_INITIATED,false,3,2022-09-12 14:53:58.650,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-12-20 14:34:27.035,84262,https://www.facebook.com/eastriggscommunity/,"St. John the Evangelist, Eastriggs on Facebook","Facebook page of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located in Annan, Dumfries & Galloway.",EN,NOT_INITIATED,false,3,2022-09-12 14:54:22.985,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-24 14:28:18.601,71606,https://www.facebook.com/EETMGlasgow/,East End Team Ministry on Facebook,"Facebook page of group of Christian church and their congregations belonging to the Scottish Episcopal denomination and located in Glasgow, namely, St Kentigern's, Dennistoun; St Serf's, Shettleston; St John's Ballieston.",EN,NOT_INITIATED,false,3,2022-09-12 14:58:03.651,CAPPED_LARGE,root,true,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-12-05 11:42:32.532,83664,https://www.facebook.com/elimhall/,Elim Hall Kilmarnock on Facebook,Facebook page of a Scottish independent evangelical Christian church located in Kilmarnock.,EN,NOT_INITIATED,false,3,2022-09-12 15:00:58.516,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-19 09:19:15.129,85131,https://www.facebook.com/Falkirksa/,Falkirk Salvation Army Community Work on Facebook,Facebook page of a Scottish Christian church belonging to the Salvation Army and located in Falkirk.,EN,NOT_INITIATED,false,3,2022-09-12 15:07:18.980,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-11-26 09:37:48.833,83176,https://www.facebook.com/Erskine-Church-Burntisland-140106059492286/,Erskine Church Burntisland on Facebook,"Facebook page of a Christian church of the United Free Church of Scotland denomination located in Burntisland, Fife.
",EN,NOT_INITIATED,false,3,2022-09-12 15:03:30.109,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-11-16 09:51:44.136,82786,https://www.facebook.com/fifequakers/,Central Fife Quaker Meeting on Facebook,"Facebook page of a Quaker (Society of Friends) Meeting located in Kirkcaldy, Fife.",EN,NOT_INITIATED,false,3,2022-09-12 15:09:58.664,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-12-10 10:39:53.005,83806,https://www.facebook.com/edenpromisecommunity/,EdenPromise Community Church,"Facebook page of an independent Christian church located in Alva, Clackmannanshire.",EN,NOT_INITIATED,false,3,2022-09-12 14:55:24.212,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2022-05-04 11:00:40.715,159848,https://www.facebook.com/EpiscopalChurchRaasay/,St Michael and All Angels Scottish Episcopal Church on Facebook,Facebook page of a Scottish Episcopal church on Raasay.,EN,NOT_INITIATED,false,3,2022-09-12 15:02:54.884,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-12-22 12:26:05.618,84324,https://www.facebook.com/GandDCofS/,Gairloch & Dundonnell Church of Scotland on Facebook,"Facebook page of a Church of Scotland parish church at Gairloch and Dundonnell, Highland.
",EN,NOT_INITIATED,false,3,2022-09-12 15:19:24.380,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-11-02 15:11:36.360,82172,https://www.facebook.com/GairlKinlTorrFreeChurchofScotland/,"Gairloch, Kinlochewe & Torridon Free Church of Scotland on Facebook","Site of a Christian church of the Free Church of Scotland denomination with services at Gairloch, Kinlochewe & Torridon, Sutherland, Highland.",EN,NOT_INITIATED,false,3,2022-09-12 15:18:24.981,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-12-18 11:55:19.478,84157,https://www.facebook.com/glenaros146200538744624/,Glen Aros Church of Scotland on Facebook,"Facebook page of a Church of Scotland parish church at Dumfries, Dumfries & Galloway
",EN,NOT_INITIATED,false,3,2022-09-12 15:25:50.252,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-04-08 08:26:48.599,89656,https://www.facebook.com/GnosticCulturalAssociationSawInScotland/,"Gnostic Cultural Association, Scotland on Facebook",facebook page of a religious association promoting the idea of Gnosticism in the United Kingdom. ,EN,NOT_INITIATED,false,3,2022-09-12 15:27:59.458,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-04-18 14:11:48.710,64594,https://www.facebook.com/GreenockChurchofScotland/,"Wellpark Mid Kirk, Greenock on Facebook","Facebook page of a Church of Scotland parish church at Greenock, Renfrewshire.",EN,NOT_INITIATED,false,3,2022-09-12 15:32:27.883,CAPPED_LARGE,root,true,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-03-12 09:46:05.131,62532,https://www.facebook.com/Gairbraid/,Gairbraid Parish Church Glasgow on Facebook,Facebook page of a Church od Scotland parish church in Glasgow.,EN,NOT_INITIATED,false,3,2022-09-12 15:18:21.804,CAPPED,root,true,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-19 09:13:59.448,85129,https://www.facebook.com/gorgiesalvationarmy/,Edinburgh Gorgie Salvation Army on Facebook,"Facebook page of a Scottish Christian church belonging to the Salvation Army and located in Gorgie, Edinburgh.",EN,NOT_INITIATED,false,3,2022-09-12 15:29:04.090,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-10-05 12:23:40.858,72208,https://www.facebook.com/GreenockElim/,Greenock Elim on Facebook,"Facebook page of a Scottish Elim Pentecostal (Christian) Church located in Greenock, Renfrewshire.",EN,NOT_INITIATED,false,3,2022-09-12 15:32:31.101,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-04-13 08:55:16.749,64206,https://www.facebook.com/girdletollparishchurch/,Girdle Toll Parish Church on Facebook,"Facebook page of a Church of Scotland parish church at Girdle Toll, Irvine, Ayrshire.",EN,NOT_INITIATED,false,3,2022-09-12 15:22:32.739,CAPPED_LARGE,root,true,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2022-05-04 11:00:35.370,159847,https://www.facebook.com/groups/1416610051924189/,"St. Peter's Church, Stornoway on Facebook","Facebook page of a Scottish Episcopal church at Stornoway, the Isle of Lewis.",EN,NOT_INITIATED,false,3,2022-09-12 15:34:34.135,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2020-08-25 14:45:44.614,121420,https://www.facebook.com/glasgowsouthchristadelphians/,Glasgow South Christadelphians on Facebook,Facebook page of a Chrsitadelphian Church located in Glasgow.,EN,NOT_INITIATED,false,3,2022-09-12 15:25:15.622,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-12-05 11:39:50.125,83663,https://www.facebook.com/gospelhallplains/,"Elim Gospel Hall, Plains on Facebook","Facebook page of a Scottish independent evangelical Christian church located in  Plains, Lanarkshire.",EN,NOT_INITIATED,false,3,2022-09-12 15:29:10.696,CAPPED_LARGE,root,true,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-19 09:26:53.180,85133,https://www.facebook.com/govansalvationarmy/,Govan Salvation Army Community Church on Facebook,"Facebook page of a Scottish Christian church belonging to the Salvation Army and located in Govan, Glasgow.",EN,NOT_INITIATED,false,3,2022-09-12 15:29:54.699,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-08-23 08:34:53.707,70365,https://www.facebook.com/GreenockLdsBranch/,Greenock Scotland Latter-Day Saints on Facebook,"Facebook page of a branch of the Church of Jesus Christ of Latter-Day Saints located in Greenock, Renfrewshire.
",EN,NOT_INITIATED,false,3,2022-09-12 15:32:35.379,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-14 13:28:32.635,71207,https://www.facebook.com/grantownonspeybaptistchurch/,Grantown on Spey Baptist Church on Facebook,"Facebook page of a Scottish Christian church of the Baptist denomination and its congregation located in Grantown-on-Spey, Highland.",EN,NOT_INITIATED,false,3,2022-09-12 15:31:22.277,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-21 15:07:14.937,85235,https://www.facebook.com/GreekOrthodoxChurch/,"Saint Matthew Orthodox Church in Aberdeen, The on Facebook",Facebook page of an Orthodox Christian church of the Greek tradition located in Aberdeen.,EN,NOT_INITIATED,false,3,2022-09-12 15:31:41.053,CAPPED,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-11-05 11:32:56.996,82263,https://www.facebook.com/groups/1639197322972293/,Tarbert Free Church of Scotland on Facebook,Facebook page of a Christian church of the Free Church of Scotland denomination with locations in Tarbert and Lochgilphead Argyll & Bute.,EN,NOT_INITIATED,false,3,2022-09-12 15:35:36.703,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-05-07 13:32:24.914,65276,https://www.facebook.com/Hamilton-Bardrainney-Kirk-421484807935482/,Hamilton Bardrainney Kirk on Facebook,"Facebook page for a Church of Scotland parish church at Port Glasgow, Inverclyde.",EN,NOT_INITIATED,false,3,2022-09-12 15:49:07.362,CAPPED_LARGE,root,true,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-05-03 14:35:35.890,65180,https://www.facebook.com/harthillchurch/,Harthill: St Andrew's Church on Facebook,"Facebook page of a Church of Scotland parish church at Harthill, Lanarkshire.",EN,NOT_INITIATED,false,3,2022-09-12 15:50:37.969,CAPPED_LARGE,root,true,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2022-03-22 11:50:28.246,157349,http://www.kosciol-edynburg.co.uk/,Polish - Speaking Church in Edinburgh,Site of a Polish speaking church congregation in Edinburgh. SC041982.,EN,NOT_INITIATED,false,3,2022-03-22 11:51:45.017,CAPPED,root,false,DOMAINCRAWL,NULL,2022-03-31 00:00:00.000
NULL,1230,Scottish Churches,Main Collection,2018-02-08 08:29:32.350,61106,http://www.presbyteryofdumfriesandkirkcudbright.org.uk/,Presbytery of Dumfries and Kirkcudbright,"Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in Dumfries & Galloway [historic counties of Dumfriesshire, Kirkcudbrightshire and Wigtown].",EN,PENDING,false,3,2022-03-23 10:39:31.509,CAPPED_LARGE,root,false,SIXMONTHLY,2018-02-09 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-05-08 15:28:59.798,65305,https://www.highlandcathedral.org.uk/,"St. Columba Gaelic Church, Glasgow","Site of a Church of Scotland parish church in Glasgow, which specialises in Scottish Gaelic services.",EN,NOT_INITIATED,false,3,2022-03-23 13:00:58.203,CAPPED_LARGE,root,true,ANNUAL,2018-05-09 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2022-03-24 16:45:25.996,157824,http://www.roced.org.uk/,Romanian Orthodox Church in Edinburgh,Site of a Romanian Orthodox church and its community based in Edinburgh. SC048786.,EN,NOT_INITIATED,false,3,2022-03-24 16:46:16.178,CAPPED_LARGE,root,true,ANNUAL,2022-03-25 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-08 08:01:46.841,61104,http://www.presbyteryofannandaleandeskdale.com/,"Presbytery of Annandale, The","Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in Annandale, Dumfries and Galloway, the Scottish Borders and Carlisle in England [historic counties of Dumfriesshire and Roxburghshire].",EN,PENDING,false,3,2022-03-30 11:43:16.751,CAPPED_LARGE,root,false,SIXMONTHLY,2018-02-09 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2022-09-29 09:15:32.452,169180,https://www.ukunitarians.org.uk/aberdeen/,Aberdeen Unitarians,Site of a Unitarian church in Aberdeen.,EN,NOT_INITIATED,false,3,2022-09-29 09:18:06.070,CAPPED_LARGE,root,true,SIXMONTHLY,2022-09-30 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-03-29 10:15:00.542,63475,http://www.glasgow-unitarians.org.uk/,Glasgow Unitarian Church,Site of a Unitarian church in Glasgow. Superseded by https://glasgowunitarians.org/.,EN,PENDING,false,3,2022-09-29 09:22:35.331,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2022-09-29 09:19:21.806,169181,https://glasgowunitarians.org/,Glasgow Unitarians,Site of a Unitarian church in Glasgow. Supersedes http://www.glasgow-unitarians.org.uk/.,EN,PENDING,false,3,2022-09-29 09:23:24.382,CAPPED_LARGE,root,true,SIXMONTHLY,2022-09-30 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2022-10-20 06:37:35.470,170216,http://www.lifechurchorkney.com/,Life Church Orkney,Site of a church based in Orkney.,EN,NOT_INITIATED,false,3,2022-10-20 06:38:43.975,CAPPED,root,false,DOMAINCRAWL,NULL,2022-10-31 00:00:00.000
NULL,1230,Scottish Churches,Main Collection,2022-10-20 06:40:43.933,170219,https://www.facebook.com/rfmtranent/,Rivers of Fire Ministries on Facebook,"Facebook page of a church based in Tranent, East Lothian.",EN,NOT_INITIATED,false,3,2022-10-20 06:45:41.383,CAPPED_LARGE,root,false,SIXMONTHLY,2022-10-21 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2022-10-20 06:40:48.480,170220,https://www.facebook.com/FGCNewLifeChurch/,"FGC NewLife Church, Dundee, Scotland on Facebook",Facebook page of a church based in Dundee.,EN,NOT_INITIATED,false,3,2022-10-20 06:45:43.249,CAPPED_LARGE,root,false,SIXMONTHLY,2022-10-21 09:00:00.000,NULL
